Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
7713;021610;1;2021-01-25 15:22:46.738113;00000011693;Шпилька по чертежу Ш-1 М24х350.40Х.ГЦ ДК10-Ш-1.02;4.96;0.0;4.96;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-23 00:00:00;0.0;2020-12-22 00:00:00;4.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Пр";К производству;Продукция;021610-1;0;1.0;0.0;0;0.0;0.0;1.24;0.0;0.0;3.7199999999999998
2826;021996;1;2021-01-25 15:22:46.738113;00-00007493;Шайба 8 ГЦ ГОСТ 11371-78;0.00823893;0.0;0.00823893;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790 от 28.05.2018, Спецификация №36 (1670) от 21.12.2020;0;0.0;0;1.0;"Прожекторная мачта МПУ-21-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001 с креплением для антенны радиосвязи;";К производству;Продукция;021996-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.00823893
2831;021995;1;2021-01-25 15:22:46.738113;00-00007032;Болт М16-6gх70.8.8.ГЦ ГОСТ Р ИСО 4014-2013;2.0744898;0.0;2.0744898;0.0;0.0;ГАЗПРОМНЕФТЬ-ЯМАЛ ООО;ДП_57650_30915_31790 от 28.05.2018, Спецификация №36 (1670) от 21.12.2020;0;0.0;0;1.0;"Прожекторная мачта МПУ-21-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001 с креплением для антенны радиосвязи;";К производству;Продукция;021995-1;0;1.0;0.0;0;0.0;0.0;2.0744898;0.0;0.0;0.0
2832;021608;1;2021-01-25 15:22:46.738113;00-00003744;Болт М16-6gх45.8.8.ГЦ ГОСТ Р ИСО 4014-2013;1.08163265;0.0;1.08163265;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-21 00:00:00;0.0;2020-12-22 00:00:00;5.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Пр";К производству;Продукция;021608-1;0;1.0;0.0;0;0.0;0.0;1.08163265;0.0;0.0;0.0
2834;02404;1;2021-01-25 15:22:46.738113;00-00001813;Болт М16-6gх50.8.8.ГЦ ГОСТ Р ИСО 4014-2013;44.62857143;0.0;44.62857143;0.0;0.0;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;04/01-2020 от 31.01.2020, Спецификация №3 от 18.11.2020;2020-11-26 00:00:00;0.0;2020-11-23 00:00:00;7.0;Анкерно-угловая опора 1У110-3 Проект: 3.407.2-170;К производству;Продукция;02404-1;0;1.0;0.0;0;0.0;0.0;44.62857143;0.0;0.0;0.0
7705;022208;1;2021-01-25 15:22:46.738113;00-00001936;Болт М24-6gх70.8.8.ГЦ ГОСТ Р ИСО 4014-2013;16.60762101;16.126;0.0;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;ПСК-СИ 325/19 от 01.10.2019, Спецификация №17 от 02.12.2020;2020-12-07 00:00:00;0.0;2020-12-04 00:00:00;1.0;Анкерно-угловая опора УС110-3 Проект: 3079тм;К производству;Продукция;022208-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2837;021711;1;2021-01-25 15:22:46.738113;00-00005706;Гайка М20-6h.5.ГЦ ГОСТ ISO 4032-2014;13.24407827;12.86;0.0;0.0;0.0;ЭЛЕКТРОСЕРВИС-Р ООО;57/08-19 от 21.08.2020, Спецификация №1 от 10.09.2020;2020-10-01 00:00:00;0.0;2020-09-20 00:00:00;1.0;Анкерно-угловая опора   У220-1т+9 Проект: 3080тм;К производству;Продукция;021711-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2845;021390;1;2021-01-25 15:22:46.738113;00000002425;Шайба 24 ГЦ ГОСТ 6402-70;1.4953656;1.452;0.0;0.0;0.0;АКС ООО;78/09-20 от 30.09.2020, Спецификация №1 от 30.09.2020;2020-10-31 00:00:00;0.0;2020-10-31 00:00:00;2.0;Прожекторная мачта   МПУ-24Р-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021390-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
7695;02403;1;2021-01-25 15:22:46.738113;00-00001813;Болт М16-6gх50.8.8.ГЦ ГОСТ Р ИСО 4014-2013;4.28979592;0.0;4.28979592;0.0;0.0;ЭНЕРГОПРОЕКТ-ИНЖИНИРИНГ ООО;04/01-2020 от 31.01.2020, Спецификация №3 от 18.11.2020;2020-11-27 00:00:00;0.0;2020-11-26 00:00:00;1.0;Анкерно-угловая опора 1У110-4П Проект: 3.407.2-170;К производству;Продукция;02403-1;0;1.0;0.0;0;0.0;0.0;4.28979592;0.0;0.0;0.0
2849;02868;1;2021-01-25 15:22:46.738113;00-00001938;Болт М24-6gх80.8.8.ГЦ ГОСТ Р ИСО 4014-2013;1.65808445;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя на";К производству;Продукция;02868-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
7691;02856;1;2021-01-25 15:22:46.738113;00-00003747;Шпилька по чертежу Ш1 М18х273.40Х.ГЦ К-ТП.10-110-00.13;8.64;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;8.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-2СБ Проек";К производству;Продукция;02856-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
7678;021608;1;2021-01-25 15:22:46.738113;00-00001828;Гайка М16-6h.8.ГЦ ГОСТ ISO 4032-2014;0.39134912;0.0;0.39134912;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-21 00:00:00;0.0;2020-12-22 00:00:00;5.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Пр";К производству;Продукция;021608-1;0;1.0;0.0;0;0.0;0.0;0.39134912;0.0;0.0;0.0
7677;021620;1;2021-01-25 15:22:46.738113;00-00003747;Шпилька по чертежу Ш1 М18х273.40Х.ГЦ К-ТП.10-110-00.13;33.48;33.48;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-26 00:00:00;0.0;2020-12-23 00:00:00;31.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-2СБ Прое";К производству;Продукция;021620-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
2801;02843;1;2021-01-25 15:22:46.738113;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;0.21318229;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-2";К производству;Продукция;02843-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
7746;02852;1;2021-01-25 15:22:46.738113;00-00003732;Гайка М12-6h.8.ГЦ ГОСТ ISO 4032-2014;0.16477858;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;10.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;02852-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
2789;021876;1;2021-01-25 15:22:46.738113;00000002423;Шайба 16 ГЦ ГОСТ 6402-70;1.57878476;1.533;0.0;0.0;0.0;ДРСК АО;320 от 12.10.2020, Спецификация №1 от 12.10.2020;2020-12-29 00:00:00;0.0;2020-11-18 00:00:00;7.0;Опора промежуточная ПГ35/110-1,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;Продукция;021876-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2788;021595;3;2021-01-25 15:22:46.738113;00000011594;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;63.62100927;61.776;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-09 00:00:00;0.0;2020-11-19 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021595-3;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2731;022123;1;2021-01-25 15:22:46.738113;00-00001939;Болт М24-6gх85.8.8.ГЦ ГОСТ Р ИСО 4014-2013;544.74562307;0.0;544.74562307;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, ОР № 1016019942 от 10.11.2020;2021-01-14 00:00:00;0.0;2021-01-12 00:00:00;9.0;Анкерно-угловая опора У110-2 Проект: 3078тм 1683_1059ПЭ-37- ПП-ВЛ110.7.000-ТХ-01-ОЛ-001;К производству;Продукция;022123-1;0;1.0;0.0;0;0.0;0.0;544.74562307;0.0;0.0;0.0
2737;02868;1;2021-01-25 15:22:46.738113;00000009017;Шайба 12 ГЦ ГОСТ 6402-70;0.07209063;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя на";К производству;Продукция;02868-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
7792;021610;1;2021-01-25 15:22:46.738113;00000002423;Шайба 16 ГЦ ГОСТ 6402-70;0.05355304;0.052;0.0015530400000000055;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-23 00:00:00;0.0;2020-12-22 00:00:00;4.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Пр";К производству;Продукция;021610-1;0;1.0;0.0;0;0.0;0.0;0.0015530400000000055;0.0;0.0;0.0
2739;02855;1;2021-01-25 15:22:46.738113;00000002424;Шайба 20 ГЦ ГОСТ 6402-70;0.15756952;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-2СБ Проек";К производству;Продукция;02855-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
7786;02851;1;2021-01-25 15:22:46.738113;00-00001940;Болт М24-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;73.93511843;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;41.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;02851-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
7782;021620;1;2021-01-25 15:22:46.738113;00000002418;Шайба 24 ГЦ ГОСТ 11371-78;6.19361483;6.014;0.17961482999999934;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-26 00:00:00;0.0;2020-12-23 00:00:00;31.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-2СБ Прое";К производству;Продукция;021620-1;0;1.0;0.0;0;0.0;0.0;0.17961482999999934;0.0;0.0;0.0
2750;021609;1;2021-01-25 15:22:46.738113;00-00003744;Болт М16-6gх45.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.43265306;0.424;0.00865305999999999;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-25 00:00:00;0.0;2020-12-22 00:00:00;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Пр";К производству;Продукция;021609-1;0;1.0;0.0;0;0.0;0.0;0.00865305999999999;0.0;0.0;0.0
2753;021602;1;2021-01-25 15:22:46.738113;00-00003732;Гайка М12-6h.8.ГЦ ГОСТ ISO 4032-2014;0.13182286;0.0;0.13182286;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-17 00:00:00;0.0;2020-12-23 00:00:00;8.0;"Опора анкерная угловая АУ10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-2СБ Прое";К производству;Продукция;021602-1;0;1.0;0.0;0;0.0;0.0;0.13182286;0.0;0.0;0.0
2729;021610;1;2021-01-25 15:22:46.738113;00000011691;Гайка М24-6h.8.ГЦ ГОСТ ISO 4032-2014;4.04943357;3.932;0.11743356999999977;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-23 00:00:00;0.0;2020-12-22 00:00:00;4.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Пр";К производству;Продукция;021610-1;0;1.0;0.0;0;0.0;0.0;0.11743356999999977;0.0;0.0;0.0
7774;022157;1;2021-01-25 15:22:46.738113;00-00001813;Болт М16-6gх50.8.8.ГЦ ГОСТ Р ИСО 4014-2013;20.51938776;20.109;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-23 00:00:00;0.0;2020-12-21 00:00:00;3.0;"Анкерно-угловая опора У110-2 Проект: 3078тм 853.13-(Р1вз)-С142-АСЭ.ОЛ1; Кронштейн ВОЛС УК(У)";К производству;Продукция;022157-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2764;02841;1;2021-01-25 15:22:46.738113;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;0.14212152;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная угловая АУО10Г-1УМ Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНР-90-4 Пр";К производству;Продукция;02841-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
2770;022130;1;2021-01-25 15:22:46.738113;00-00001814;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;64.46938776;0.0;64.46938776;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, ОР № 1016019942 от 10.11.2020;2021-01-24 00:00:00;0.0;0;5.0;Анкерно-угловая опора У110-2 Проект: 3078тм 1683_1059ПЭ-37- ПП-ВЛ110.7.000-ТХ-01-ОЛ-007;К производству;Продукция;022130-1;0;1.0;0.0;0;0.0;0.0;64.46938776;0.0;0.0;0.0
7762;02860;1;2021-01-25 15:22:46.738113;00000009017;Шайба 12 ГЦ ГОСТ 6402-70;0.00823893;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КНГ-1СБ Про";К производству;Продукция;02860-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
2773;02870;1;2021-01-25 15:22:46.738113;00000002424;Шайба 20 ГЦ ГОСТ 6402-70;0.62821833;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;2.0;"Портал ячейковый ПС-35Я5С Проект: 3.407.2-162 с разъединителем; 11-1602.1/МСХ-18/11018/00031/";К производству;Продукция;02870-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
2777;021615;1;2021-01-25 15:22:46.738113;00000011693;Шпилька по чертежу Ш-1 М24х350.40Х.ГЦ ДК10-Ш-1.02;3.72;0.0;3.72;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-29 00:00:00;0.0;2020-12-22 00:00:00;3.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя н";К производству;Продукция;021615-1;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3.72
7757;022208;1;2021-01-25 15:22:46.738113;00-00001940;Болт М24-6gх90.8.8.ГЦ ГОСТ Р ИСО 4014-2013;10.81668383;10.503;0.0;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;ПСК-СИ 325/19 от 01.10.2019, Спецификация №17 от 02.12.2020;2020-12-07 00:00:00;0.0;2020-12-04 00:00:00;1.0;Анкерно-угловая опора УС110-3 Проект: 3079тм;К производству;Продукция;022208-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2780;02851;1;2021-01-25 15:22:46.738113;00000011597;Болт М20-6gх65.8.8.ГЦ ГОСТ Р ИСО 4014-2013;38.59320288;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;41.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;02851-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
2784;022126;1;2021-01-25 15:22:46.738113;00000002418;Шайба 24 ГЦ ГОСТ 11371-78;61.37899073;0.0;61.37899073;0.0;0.0;СКН ООО;168320/00377Д от 03.11.2020, ОР № 1016019942 от 10.11.2020;2021-01-23 00:00:00;0.0;2021-01-22 00:00:00;1.0;Анкерно-угловая опора У110-2 Проект: 3078тм 1683_1059ПЭ-37-Р-ВЛ110.7.000-КС-01-ОЛ-012;К производству;Продукция;022126-1;0;1.0;0.0;0;0.0;0.0;61.37899073;0.0;0.0;0.0
2762;021613;1;2021-01-25 15:22:46.738113;00-00003731;Болт М12-6gх35.8.8.ГЦ ГОСТ Р ИСО 4014-2013;0.09387755;0.0;0.09387755;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2021-01-21 00:00:00;0.0;2021-01-13 00:00:00;2.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления на";К производству;Продукция;021613-1;0;1.0;0.0;0;0.0;0.0;0.09387755;0.0;0.0;0.0
2865;021595;1;2021-01-25 15:22:46.738113;00000002419;Шайба 16 ГЦ ГОСТ 11371-78;3.41091658;3.312;0.0;0.0;0.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_43837 от 05.12.2020, Спецификация №2 от 05.12.2020;2020-12-06 00:00:00;0.0;2020-11-19 00:00:00;72.0;"Опора промежуточная П10Г-8М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Кронштейн ВОЛС КПГ-3СБМ Проект:";К производству;Продукция;021595-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2588;02869;1;2021-01-25 15:22:46.738113;00000008713;Шайба 12 ГЦ ГОСТ 11371-78;0.46961895;0.0;0.0;0.0;1.0;МЕССОЯХАНЕФТЕГАЗ АО;ДП_50630_30915_19090  от 01.02.2016, Спецификация №Лот 1929 от 28.04.2020;0;0.0;0;6.0;"Опора анкерная (концевая) А10ГУ-1 Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Установка разъединителя на";К производству;Продукция;02869-1;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
7927;022199;1;2021-01-25 15:22:46.738113;00-00000702;Гайка М42-6h.8.ГЦ ГОСТ ISO 4032-2014;19.966;0.0;0.0;0.0;0.0;СТРОЙИНВЕСТ ПСК ООО;ПСК-СИ 325/19 от 01.10.2019, Спецификация №16 от 25.11.2020;2020-12-07 00:00:00;0.0;2020-12-05 00:00:00;2.0;Балка   Б2 Проект: ЕИ-085.17-ТЗ-АС-Ч-005;К производству;Продукция;022199-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
